folder,samples,train,test,task
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,0.9994612068965517,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,1.0,w_cs
original_oPE,7650,1.0,0.9994612068965517,w_cs
original_oPE,7650,1.0,1.0,w_cs
50p_oPE,76,0.5526315789473685,0.5533405172413793,w_cs
50p_oPE,76,0.6447368421052632,0.6223060344827587,w_cs
50p_oPE,76,0.6052631578947368,0.509698275862069,w_cs
50p_oPE,76,0.7368421052631579,0.6697198275862069,w_cs
50p_oPE,76,0.6052631578947368,0.5199353448275862,w_cs
50p_oPE,76,0.5921052631578947,0.6449353448275862,w_cs
50p_oPE,76,0.6973684210526315,0.6325431034482759,w_cs
50p_oPE,76,0.7368421052631579,0.6276939655172413,w_cs
50p_oPE,76,0.7763157894736842,0.7225215517241379,w_cs
50p_oPE,76,0.7763157894736842,0.6654094827586207,w_cs
50p_oPE,76,0.8289473684210527,0.7289870689655172,w_cs
50p_oPE,76,0.9473684210526315,0.7747844827586207,w_cs
50p_oPE,76,0.9210526315789473,0.7893318965517241,w_cs
50p_oPE,76,0.9342105263157895,0.8162715517241379,w_cs
50p_oPE,76,0.9342105263157895,0.7866379310344828,w_cs
50p_oPE,76,0.9736842105263158,0.7882543103448276,w_cs
50p_oPE,76,0.9473684210526315,0.8582974137931034,w_cs
50p_oPE,76,0.9736842105263158,0.8706896551724138,w_cs
50p_oPE,76,0.9605263157894737,0.7979525862068966,w_cs
50p_oPE,76,1.0,0.8793103448275862,w_cs
50p_oPE,76,0.9736842105263158,0.8426724137931034,w_cs
50p_oPE,76,1.0,0.8943965517241379,w_cs
50p_oPE,76,0.9605263157894737,0.8949353448275862,w_cs
50p_oPE,76,0.9868421052631579,0.8582974137931034,w_cs
50p_oPE,76,1.0,0.9170258620689655,w_cs
50p_oPE,76,0.9342105263157895,0.8539870689655172,w_cs
50p_oPE,76,1.0,0.8238146551724138,w_cs
50p_oPE,76,0.9736842105263158,0.8987068965517241,w_cs
50p_oPE,76,1.0,0.9110991379310345,w_cs
50p_oPE,76,1.0,0.9234913793103449,w_cs
50p_oPE,76,1.0,0.9450431034482759,w_cs
50p_oPE,76,1.0,0.9267241379310345,w_cs
